verified:,TRUE,w:,2,h:,3,influences:,redeemer:,TRUE,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,name:,Wrath,Shroud,typeLine:,Devout,Chainmail,baseType:,Devout,Chainmail,identified:,TRUE,ilvl:,85,properties:,name:,Armour,values:,330,0,displayMode:,0,type:,16,name:,Energy,Shield,values:,67,0,displayMode:,0,type:,18,requirements:,name:,Level,values:,60,0,displayMode:,0,type:,62,name:,Str,values:,80,0,displayMode:,1,type:,63,name:,Int,values:,80,0,displayMode:,1,type:,65,explicitMods:,12%,increased,Dexterity,Regenerate,15.6,Life,per,second,55,to,maximum,Mana,Reflects,7,Physical,Damage,to,Melee,Attackers,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,influences:,redeemer:,TRUE,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,name:,Wrath,Keep,typeLine:,Destroyer,Regalia,baseType:,Destroyer,Regalia,identified:,TRUE,ilvl:,85,properties:,name:,Energy,Shield,values:,125,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,53,0,displayMode:,0,type:,62,name:,Int,values:,145,0,displayMode:,1,type:,65,explicitMods:,40,to,Intelligence,12,to,maximum,Energy,Shield,30%,faster,start,of,Energy,Shield,Recharge,72,to,maximum,Mana,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,influences:,crusader:,TRUE,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,1,attr:,S,sColour:,R,name:,Glyph,Hide,typeLine:,Astral,Plate,baseType:,Astral,Plate,identified:,TRUE,ilvl:,85,properties:,name:,Armour,values:,1083,1,displayMode:,0,type:,16,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Str,values:,180,0,displayMode:,1,type:,63,implicitMods:,10%,to,all,Elemental,Resistances,explicitMods:,54,to,Strength,48%,increased,Armour,15%,increased,maximum,Mana,31%,to,Lightning,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,synthesised:,TRUE,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,group:,2,attr:,I,sColour:,B,name:,Cataclysm,Hide,typeLine:,Synthesised,Vaal,Regalia,baseType:,Vaal,Regalia,identified:,TRUE,ilvl:,85,properties:,name:,Energy,Shield,values:,186,0,displayMode:,0,type:,18,requirements:,name:,Level,values:,68,0,displayMode:,0,type:,62,name:,Int,values:,194,0,displayMode:,1,type:,65,implicitMods:,33%,increased,Armour,explicitMods:,39%,to,Fire,Resistance,7%,to,Cold,Resistance,8%,to,Lightning,Resistance,Reflects,6,Physical,Damage,to,Melee,Attackers,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,searing:,TRUE,tangled:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,name:,Spirit,Shroud,typeLine:,Savant's,Robe,baseType:,Savant's,Robe,identified:,TRUE,ilvl:,84,note:,~price,50,chaos,properties:,name:,Energy,Shield,values:,488,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,67,0,displayMode:,0,type:,62,name:,Int,values:,152,0,displayMode:,1,type:,65,enchantMods:,Has,no,Green,Sockets,Attribute,Modifiers,have,8%,increased,Effect,implicitMods:,7%,increased,Energy,Shield,Recovery,rate,Flasks,applied,to,you,have,7%,increased,Effect,explicitMods:,120,to,maximum,Energy,Shield,99%,increased,Energy,Shield,43%,faster,start,of,Energy,Shield,Recharge,33,to,maximum,Life,48%,to,Lightning,Resistance,16%,increased,Stun,and,Block,Recovery,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,group:,0,attr:,I,sColour:,B,group:,0,attr:,D,sColour:,G,group:,0,attr:,I,sColour:,B,group:,0,attr:,S,sColour:,R,name:,Entropy,Shelter,typeLine:,Coronal,Leather,baseType:,Coronal,Leather,identified:,TRUE,ilvl:,84,note:,~price,50,chaos,corrupted:,TRUE,properties:,name:,Evasion,Rating,values:,608,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Dex,values:,134,0,displayMode:,1,type:,64,explicitMods:,26%,chance,to,Suppress,Spell,Damage,54,to,Dexterity,7%,increased,Evasion,Rating,76,to,maximum,Life,9%,to,Fire,Resistance,6%,increased,Stun,and,Block,Recovery,Reflects,43,Physical,Damage,to,Melee,Attackers,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,group:,0,attr:,I,sColour:,B,name:,Dusk,Pelt,typeLine:,Battle,Lamellar,baseType:,Battle,Lamellar,identified:,TRUE,ilvl:,80,properties:,name:,Quality,values:,24%,1,displayMode:,0,type:,6,name:,Armour,values:,382,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,382,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Str,values:,79,0,displayMode:,1,type:,63,name:,Dex,values:,79,0,displayMode:,1,type:,64,explicitMods:,38,to,Strength,14,to,Dexterity,122,to,maximum,Life,Reflects,7,Physical,Damage,to,Melee,Attackers,craftedMods:,7%,increased,maximum,Life,6%,increased,maximum,Mana,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,group:,0,attr:,S,sColour:,R,name:,Viper,Carapace,typeLine:,Battle,Lamellar,baseType:,Battle,Lamellar,identified:,TRUE,ilvl:,86,note:,~price,50,chaos,properties:,name:,Armour,values:,653,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,721,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Str,values:,79,0,displayMode:,1,type:,63,name:,Dex,values:,79,0,displayMode:,1,type:,64,enchantMods:,Attribute,Modifiers,have,8%,increased,Effect,explicitMods:,57,to,Strength,350,to,Armour,418,to,Evasion,Rating,132,to,maximum,Life,45%,to,Lightning,Resistance,19%,increased,Stun,and,Block,Recovery,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,fractured:,TRUE,sockets:,group:,0,attr:,D,sColour:,G,name:,Pain,Shelter,typeLine:,Carnal,Armour,baseType:,Carnal,Armour,identified:,TRUE,ilvl:,83,properties:,name:,Evasion,Rating,values:,626,1,displayMode:,0,type:,17,name:,Energy,Shield,values:,169,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,71,0,displayMode:,0,type:,62,name:,Dex,values:,88,0,displayMode:,1,type:,64,name:,Int,values:,122,0,displayMode:,1,type:,65,implicitMods:,23,to,maximum,Mana,explicitMods:,35,to,Intelligence,43,to,maximum,Life,17,to,maximum,Mana,31%,to,Chaos,Resistance,fracturedMods:,265,to,Evasion,Rating,64,to,maximum,Energy,Shield,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,S,sColour:,R,group:,1,attr:,S,sColour:,R,group:,1,attr:,S,sColour:,R,name:,Rage,Guardian,typeLine:,Astral,Plate,baseType:,Astral,Plate,identified:,TRUE,ilvl:,86,properties:,name:,Armour,values:,810,1,displayMode:,0,type:,16,requirements:,name:,Level,values:,62,0,displayMode:,0,type:,62,name:,Str,values:,180,0,displayMode:,1,type:,63,implicitMods:,10%,to,all,Elemental,Resistances,explicitMods:,55,to,Armour,12%,to,Fire,Resistance,33%,to,Cold,Resistance,5%,additional,Physical,Damage,Reduction,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,synthesised:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,group:,0,attr:,D,sColour:,G,name:,Dusk,Hide,typeLine:,Synthesised,Glorious,Plate,baseType:,Glorious,Plate,identified:,TRUE,ilvl:,85,properties:,name:,Armour,values:,893,1,displayMode:,0,type:,16,requirements:,name:,Level,values:,68,0,displayMode:,0,type:,62,name:,Str,values:,191,0,displayMode:,1,type:,63,implicitMods:,3%,to,Quality,of,Socketed,Dexterity,Gems,5%,increased,Area,of,Effect,explicitMods:,28,to,Strength,98,to,Armour,47,to,maximum,Life,Reflects,4,Physical,Damage,to,Melee,Attackers,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,tangled:,TRUE,sockets:,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,name:,Mind,Salvation,typeLine:,Triumphant,Lamellar,baseType:,Triumphant,Lamellar,identified:,TRUE,ilvl:,81,note:,~price,50,chaos,properties:,name:,Armour,values:,590,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,737,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,69,0,displayMode:,0,type:,62,name:,Str,values:,95,0,displayMode:,1,type:,63,name:,Dex,values:,116,0,displayMode:,1,type:,64,implicitMods:,Anger,has,24%,increased,Aura,Effect,explicitMods:,43,to,Dexterity,8,to,Armour,7,to,Evasion,Rating,36%,increased,Armour,and,Evasion,27%,increased,Stun,and,Block,Recovery,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,I,sColour:,B,name:,Viper,Veil,typeLine:,Grasping,Mail,baseType:,Grasping,Mail,identified:,TRUE,ilvl:,82,properties:,name:,Armour,values:,217,0,displayMode:,0,type:,16,name:,Evasion,Rating,values:,524,1,displayMode:,0,type:,17,name:,Energy,Shield,values:,123,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,70,0,displayMode:,0,type:,62,name:,Str,values:,60,0,displayMode:,1,type:,63,name:,Dex,values:,60,0,displayMode:,1,type:,64,name:,Int,values:,60,0,displayMode:,1,type:,65,explicitMods:,307,to,Evasion,Rating,79,to,maximum,Energy,Shield,44,to,maximum,Mana,27%,increased,Stun,and,Block,Recovery,Gain,10%,of,Lightning,Damage,as,Extra,Chaos,Damage,Chill,Enemy,for,1,second,when,Hit,reducing,their,Action,Speed,by,30%,flavourText:,Of,ash,and,avalanche\r,in,storm,and,flesh\r,we,dream,of,unity.\r,The,time,approaches...,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,fractured:,TRUE,sockets:,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,group:,1,attr:,S,sColour:,R,group:,2,attr:,S,sColour:,R,name:,Corruption,Skin,typeLine:,Loricated,Ringmail,baseType:,Loricated,Ringmail,identified:,TRUE,ilvl:,83,properties:,name:,Armour,values:,506,1,displayMode:,0,type:,16,name:,Energy,Shield,values:,103,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,64,0,displayMode:,0,type:,62,name:,Str,values:,84,0,displayMode:,1,type:,63,name:,Int,values:,84,0,displayMode:,1,type:,65,explicitMods:,36%,increased,Armour,and,Energy,Shield,112,to,maximum,Life,Regenerate,75.7,Life,per,second,fracturedMods:,7%,additional,Physical,Damage,Reduction,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,group:,0,attr:,D,sColour:,G,group:,0,attr:,I,sColour:,B,group:,0,attr:,D,sColour:,G,name:,Tempest,Mantle,typeLine:,Devout,Chainmail,baseType:,Devout,Chainmail,identified:,TRUE,ilvl:,85,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Armour,values:,419,1,displayMode:,0,type:,16,name:,Energy,Shield,values:,85,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Str,values:,80,0,displayMode:,1,type:,63,name:,Int,values:,80,0,displayMode:,1,type:,65,explicitMods:,54,to,Dexterity,80,to,maximum,Life,37%,to,Cold,Resistance,39%,to,Lightning,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,tangled:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,name:,typeLine:,Astral,Plate,baseType:,Astral,Plate,identified:,FALSE,ilvl:,85,properties:,name:,Armour,values:,775,0,displayMode:,0,type:,16,requirements:,name:,Strength,values:,180,0,displayMode:,1,type:,63,implicitMods:,18%,increased,Armour,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,tangled:,TRUE,sockets:,group:,0,attr:,D,sColour:,G,group:,0,attr:,S,sColour:,R,group:,0,attr:,D,sColour:,G,name:,Sol,Wrap,typeLine:,Battle,Lamellar,baseType:,Battle,Lamellar,identified:,TRUE,ilvl:,83,note:,~price,100,chaos,properties:,name:,Armour,values:,372,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,372,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,60,0,displayMode:,0,type:,62,name:,Str,values:,79,0,displayMode:,1,type:,63,name:,Dex,values:,79,0,displayMode:,1,type:,64,implicitMods:,Hatred,has,27%,increased,Aura,Effect,explicitMods:,7,to,Armour,7,to,Evasion,Rating,18%,increased,Armour,and,Evasion,93,to,maximum,Life,Regenerate,2.9,Life,per,second,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,I,sColour:,B,name:,Rift,Salvation,typeLine:,Exquisite,Leather,baseType:,Exquisite,Leather,identified:,TRUE,ilvl:,83,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Evasion,Rating,values:,2327,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,64,0,displayMode:,0,type:,62,name:,Dex,values:,170,0,displayMode:,1,type:,64,explicitMods:,426,to,Evasion,Rating,77%,increased,Evasion,Rating,115,to,maximum,Life,Regenerate,122.5,Life,per,second,23%,to,Cold,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,D,sColour:,G,group:,1,attr:,D,sColour:,G,name:,Sorrow,Wrap,typeLine:,Assassin's,Garb,baseType:,Assassin's,Garb,identified:,TRUE,ilvl:,86,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Evasion,Rating,values:,2805,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,68,0,displayMode:,0,type:,62,name:,Dex,values:,124,1,displayMode:,1,type:,64,implicitMods:,3%,increased,Movement,Speed,explicitMods:,32%,reduced,Attribute,Requirements,34%,chance,to,Suppress,Spell,Damage,494,to,Evasion,Rating,99%,increased,Evasion,Rating,98,to,maximum,Life,48%,to,Cold,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,tangled:,TRUE,sockets:,group:,0,attr:,I,sColour:,B,group:,1,attr:,S,sColour:,R,name:,Skull,Curtain,typeLine:,Chain,Hauberk,baseType:,Chain,Hauberk,identified:,TRUE,ilvl:,83,note:,~b/o,100,chaos,properties:,name:,Armour,values:,412,1,displayMode:,0,type:,16,name:,Energy,Shield,values:,85,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,64,0,displayMode:,0,type:,62,name:,Str,values:,75,0,displayMode:,1,type:,63,name:,Int,values:,75,0,displayMode:,1,type:,65,implicitMods:,Purity,of,Ice,has,26%,increased,Aura,Effect,explicitMods:,9,to,Intelligence,44%,increased,Armour,and,Energy,Shield,40,to,maximum,Life,71,to,maximum,Mana,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,group:,2,attr:,I,sColour:,B,group:,3,attr:,I,sColour:,B,group:,4,attr:,D,sColour:,G,group:,4,attr:,I,sColour:,B,name:,Armageddon,Sanctuary,typeLine:,Widowsilk,Robe,baseType:,Widowsilk,Robe,identified:,TRUE,ilvl:,85,note:,~price,100,chaos,properties:,name:,Quality,values:,8%,1,displayMode:,0,type:,6,name:,Energy,Shield,values:,263,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,67,0,displayMode:,0,type:,62,name:,Int,values:,187,0,displayMode:,1,type:,65,explicitMods:,16,to,maximum,Energy,Shield,40%,increased,Energy,Shield,89,to,maximum,Life,48%,to,Fire,Resistance,48%,to,Cold,Resistance,45%,to,Lightning,Resistance,17%,increased,Stun,and,Block,Recovery,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,fractured:,TRUE,sockets:,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,name:,Doom,Coat,typeLine:,Assassin's,Garb,baseType:,Assassin's,Garb,identified:,TRUE,ilvl:,83,note:,~price,100,chaos,properties:,name:,Evasion,Rating,values:,801,0,displayMode:,0,type:,17,requirements:,name:,Level,values:,68,0,displayMode:,0,type:,62,name:,Dex,values:,183,0,displayMode:,1,type:,64,implicitMods:,3%,increased,Movement,Speed,explicitMods:,Regenerate,1.8,Life,per,second,11%,to,Cold,Resistance,Reflects,3,Physical,Damage,to,Melee,Attackers,fracturedMods:,109,to,maximum,Life,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,D,sColour:,G,group:,0,attr:,S,sColour:,R,name:,Corpse,Curtain,typeLine:,Grasping,Mail,baseType:,Grasping,Mail,identified:,TRUE,ilvl:,83,note:,~price,100,chaos,properties:,name:,Armour,values:,246,0,displayMode:,0,type:,16,name:,Evasion,Rating,values:,246,0,displayMode:,0,type:,17,name:,Energy,Shield,values:,50,0,displayMode:,0,type:,18,requirements:,name:,Level,values:,70,0,displayMode:,0,type:,62,name:,Str,values:,60,0,displayMode:,1,type:,63,name:,Dex,values:,60,0,displayMode:,1,type:,64,name:,Int,values:,60,0,displayMode:,1,type:,65,explicitMods:,41,to,Strength,36%,to,Cold,Resistance,Arctic,Armour,has,100%,increased,Mana,Reservation,Efficiency,Armour,is,increased,by,Overcapped,Fire,Resistance,Permanently,Intimidate,Enemies,on,Block,flavourText:,Of,ash,and,avalanche\r,in,storm,and,flesh\r,we,dream,of,unity.\r,The,time,approaches...,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,tangled:,TRUE,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,name:,Skull,Suit,typeLine:,Spidersilk,Robe,baseType:,Spidersilk,Robe,identified:,TRUE,ilvl:,81,note:,~price,100,chaos,properties:,name:,Energy,Shield,values:,153,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,60,0,displayMode:,0,type:,62,name:,Int,values:,109,1,displayMode:,1,type:,65,implicitMods:,Hatred,has,22%,increased,Aura,Effect,explicitMods:,18%,reduced,Attribute,Requirements,32,to,Intelligence,39%,increased,Energy,Shield,31,to,maximum,Mana,35%,to,Lightning,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,influences:,hunter:,TRUE,sockets:,group:,0,attr:,D,sColour:,G,name:,Behemoth,Carapace,typeLine:,Destiny,Leather,baseType:,Destiny,Leather,identified:,TRUE,ilvl:,85,note:,~price,100,chaos,properties:,name:,Evasion,Rating,values:,731,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Dex,values:,160,0,displayMode:,1,type:,64,explicitMods:,20%,increased,Evasion,Rating,26%,to,Fire,Resistance,9%,increased,Stun,and,Block,Recovery,You,can,apply,an,additional,Curse,Reflects,4,Physical,Damage,to,Melee,Attackers,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,name:,Dire,Pelt,typeLine:,Occultist's,Vestment,baseType:,Occultist's,Vestment,identified:,TRUE,ilvl:,83,properties:,name:,Energy,Shield,values:,492,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,62,0,displayMode:,0,type:,62,name:,Int,values:,180,0,displayMode:,1,type:,65,implicitMods:,9%,increased,Spell,Damage,explicitMods:,87,to,maximum,Energy,Shield,41%,increased,Energy,Shield,28%,faster,start,of,Energy,Shield,Recharge,30%,to,Chaos,Resistance,16%,increased,Stun,and,Block,Recovery,craftedMods:,74%,increased,Energy,Shield,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,0,attr:,D,sColour:,G,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,name:,Death,Cloak,typeLine:,Holy,Chainmail,baseType:,Holy,Chainmail,identified:,TRUE,ilvl:,60,note:,~b/o,100,chaos,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Armour,values:,242,1,displayMode:,0,type:,16,name:,Energy,Shield,values:,52,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,64,0,displayMode:,0,type:,62,name:,Str,values:,53,0,displayMode:,1,type:,63,name:,Int,values:,53,0,displayMode:,1,type:,65,explicitMods:,99,to,maximum,Life,30,to,maximum,Mana,33%,to,Fire,Resistance,18%,to,Lightning,Resistance,craftedMods:,Gain,9%,of,Maximum,Life,as,Extra,Maximum,Energy,Shield,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,3,sockets:,group:,0,attr:,S,sColour:,R,group:,1,attr:,S,sColour:,R,name:,Golem,Sanctuary,typeLine:,Dragonscale,Doublet,baseType:,Dragonscale,Doublet,identified:,TRUE,ilvl:,85,properties:,name:,Armour,values:,428,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,428,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Str,values:,83,0,displayMode:,1,type:,63,name:,Dex,values:,83,0,displayMode:,1,type:,64,explicitMods:,20%,chance,to,Suppress,Spell,Damage,55,to,Strength,24%,increased,Armour,and,Evasion,32%,to,Chaos,Resistance,10%,increased,Stun,and,Block,Recovery,5%,reduced,Chaos,Damage,taken,over,time,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
